Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #,Total,Currency
2025-11-22T23:20:54+0200,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.02,0,,--,0.00,,,,,,,,-0.02,USD
2025-11-21T17:39:10+0200,Trade,Sell to Open,SELL_TO_OPEN,GRAB  260417C00010000,Equity Option,Sold 1 GRAB 04/17/26 Call 10.00 @ 0.07,7.00,1,7.00,-1.00,-0.12,100,GRAB,GRAB,4/17/26,10.0,CALL,422297191,5.88,USD
2025-11-21T17:39:10+0200,Trade,Buy to Open,BUY_TO_OPEN,GRAB  260417C00006000,Equity Option,Bought 1 GRAB 04/17/26 Call 6.00 @ 0.34,-34.00,1,-34.00,-1.00,-0.12,100,GRAB,GRAB,4/17/26,6.0,CALL,422297191,-35.12,USD
2025-11-21T17:17:36+0200,Trade,Sell to Close,SELL_TO_CLOSE,TSLL  280121C00020000,Equity Option,Sold 1 TSLL 01/21/28 Call 20.00 @ 8.32,832.00,1,832.00,0.00,-0.12,100,TSLL,TSLL,1/21/28,20.0,CALL,421122704,831.88,USD
2025-11-21T17:17:36+0200,Trade,Buy to Open,BUY_TO_OPEN,TSLL  280121C00015000,Equity Option,Bought 1 TSLL 01/21/28 Call 15.00 @ 9.09,-909.00,1,-909.00,-1.00,-0.12,100,TSLL,TSLL,1/21/28,15.0,CALL,421122704,-910.12,USD
2025-11-20T20:53:55+0200,Trade,Buy to Open,BUY_TO_OPEN,IBIT,Equity,Bought 1 IBIT @ 48.90,-48.90,1,-48.90,0.00,0.00,,,,,,,421933117,-48.90,USD
2025-11-20T19:36:07+0200,Trade,Sell to Close,SELL_TO_CLOSE,SPY   251121P00660000,Equity Option,Sold 1 SPY 11/21/25 Put 660.00 @ 7.81,781.00,1,781.00,0.00,-0.12,100,SPY,SPY,11/21/25,660.0,PUT,422144687,780.88,USD
2025-11-20T19:36:07+0200,Trade,Buy to Close,BUY_TO_CLOSE,SPY   251121P00655000,Equity Option,Bought 1 SPY 11/21/25 Put 655.00 @ 5.38,-538.00,1,-538.00,0.00,-0.12,100,SPY,SPY,11/21/25,655.0,PUT,422144687,-538.12,USD
2025-11-19T18:50:22+0200,Trade,Buy to Open,BUY_TO_OPEN,IBIT,Equity,Bought 1 IBIT @ 50.70,-50.70,1,-50.70,0.00,0.00,,,,,,,421667920,-50.70,USD
2025-11-17T19:46:07+0200,Trade,Buy to Open,BUY_TO_OPEN,IBIT,Equity,Bought 1 IBIT @ 52.56,-52.56,1,-52.56,0.00,0.00,,,,,,,396047463,-52.56,USD
2025-11-15T22:37:11+0200,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,0.00,0,,--,0.00,,,,,,,,0.00,USD
2025-11-13T22:17:59+0200,Trade,Buy to Open,BUY_TO_OPEN,IBIT,Equity,Bought 1 IBIT @ 55.55,-55.55,1,-55.55,0.00,0.00,,,,,,,394376166,-55.55,USD
2025-11-08T19:39:16+0200,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.02,0,,--,0.00,,,,,,,,-0.02,USD
2025-11-04T19:04:00+0200,Trade,Buy to Open,BUY_TO_OPEN,IBIT,Equity,Bought 1 IBIT @ 57.72,-57.72,1,-57.72,0.00,0.00,,,,,,,396047457,-57.72,USD
2025-11-04T16:30:00+0200,Trade,Buy to Open,BUY_TO_OPEN,ECNS,Equity,Bought 1 ECNS @ 35.95,-35.95,1,-35.95,0.00,0.00,,,,,,,418084593,-35.95,USD
2025-11-03T21:11:12+0200,Trade,Sell to Close,SELL_TO_CLOSE,UUUU  251219C00025000,Equity Option,Sold 1 UUUU 12/19/25 Call 25.00 @ 1.39,139.00,1,139.00,0.00,-0.12,100,UUUU,UUUU,12/19/25,25.0,CALL,418093171,138.88,USD
2025-11-03T21:11:12+0200,Trade,Buy to Open,BUY_TO_OPEN,UUUU  251219C00020000,Equity Option,Bought 1 UUUU 12/19/25 Call 20.00 @ 2.28,-228.00,1,-228.00,-1.00,-0.12,100,UUUU,UUUU,12/19/25,20.0,CALL,418093171,-229.12,USD
2025-11-03T17:29:29+0200,Trade,Sell to Open,SELL_TO_OPEN,ETHA  260320C00035000,Equity Option,Sold 1 ETHA 03/20/26 Call 35.00 @ 2.88,288.00,1,288.00,-1.00,-0.12,100,ETHA,ETHA,3/20/26,35.0,CALL,417982677,286.88,USD
2025-11-03T17:29:29+0200,Trade,Buy to Open,BUY_TO_OPEN,ETHA  260320C00030000,Equity Option,Bought 1 ETHA 03/20/26 Call 30.00 @ 4.26,-426.00,1,-426.00,-1.00,-0.12,100,ETHA,ETHA,3/20/26,30.0,CALL,417982677,-427.12,USD
2025-11-03T16:46:36+0200,Trade,Buy to Close,BUY_TO_CLOSE,AMKR  260618C00035000,Equity Option,Bought 1 AMKR 06/18/26 Call 35.00 @ 7.61,-761.00,1,-761.00,0.00,-0.12,100,AMKR,AMKR,6/18/26,35.0,CALL,417965788,-761.12,USD
2025-11-03T16:46:36+0200,Trade,Sell to Close,SELL_TO_CLOSE,AMKR  260618C00030000,Equity Option,Sold 1 AMKR 06/18/26 Call 30.00 @ 10.15,"1,015.00",1,"1,015.00",0.00,-0.12,100,AMKR,AMKR,6/18/26,30.0,CALL,417965788,"1,014.88",USD
2025-11-01T21:11:25+0200,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.03,0,,--,0.00,,,,,,,,-0.03,USD
2025-10-31T15:43:49+0200,Trade,Buy to Open,BUY_TO_OPEN,ECNS,Equity,Bought 1 ECNS @ 35.92,-35.92,1,-35.92,0.00,0.00,,,,,,,416276226,-35.92,USD
2025-10-28T16:12:40+0200,Trade,Buy to Open,BUY_TO_OPEN,ECNS,Equity,Bought 1 ECNS @ 36.23,-36.23,1,-36.23,0.00,0.00,,,,,,,416276236,-36.23,USD
2025-10-28T15:30:01+0200,Trade,Buy to Close,BUY_TO_CLOSE,GRAB  251031C00007500,Equity Option,Bought 1 GRAB 10/31/25 Call 7.50 @ 0.23,-23.00,1,-23.00,0.00,-0.12,100,GRAB,GRAB,10/31/25,7.5,CALL,416306556,-23.12,USD
2025-10-28T15:30:01+0200,Trade,Sell to Close,SELL_TO_CLOSE,GRAB  251031C00005500,Equity Option,Sold 1 GRAB 10/31/25 Call 5.50 @ 0.88,88.00,1,88.00,0.00,-0.12,100,GRAB,GRAB,10/31/25,5.5,CALL,416306556,87.88,USD
2025-10-28T15:30:01+0200,Trade,Sell to Close,SELL_TO_CLOSE,XOVR,Equity,Sold 3 XOVR @ 21.78,65.34,3,21.78,0.00,0.00,,,,,,,416276098,65.34,USD
2025-10-27T16:03:57+0200,Trade,Sell to Open,SELL_TO_OPEN,SPY   271217P00650000,Equity Option,Sold 1 SPY 12/17/27 Put 650.00 @ 45.42,"4,542.00",1,"4,542.00",-1.00,-0.12,100,SPY,SPY,12/17/27,650.0,PUT,414363390,"4,540.88",USD
2025-10-27T16:03:57+0200,Trade,Buy to Open,BUY_TO_OPEN,SPY   271217P00660000,Equity Option,Bought 1 SPY 12/17/27 Put 660.00 @ 48.30,"-4,830.00",1,"-4,830.00",-1.00,-0.12,100,SPY,SPY,12/17/27,660.0,PUT,414363390,"-4,831.12",USD
2025-10-27T15:30:10+0200,Trade,Buy to Open,BUY_TO_OPEN,UUUU  251219C00025000,Equity Option,Bought 1 UUUU 12/19/25 Call 25.00 @ 3.83,-383.00,1,-383.00,-1.00,-0.12,100,UUUU,UUUU,12/19/25,25.0,CALL,416313744,-384.12,USD
2025-10-27T15:30:10+0200,Trade,Sell to Open,SELL_TO_OPEN,UUUU  251219C00030000,Equity Option,Sold 1 UUUU 12/19/25 Call 30.00 @ 2.95,295.00,1,295.00,-1.00,-0.12,100,UUUU,UUUU,12/19/25,30.0,CALL,416313744,293.88,USD
2025-10-27T15:30:01+0200,Trade,Sell to Close,SELL_TO_CLOSE,XOVR,Equity,Sold 3 XOVR @ 21.67,65.01,3,21.67,0.00,0.00,,,,,,,416276137,65.01,USD
2025-10-25T21:44:01+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.02,0,,--,0.00,,,,,,,,-0.02,USD
2025-10-22T22:05:44+0300,Trade,Sell to Close,SELL_TO_CLOSE,TXN   251031P00167500,Equity Option,Sold 1 TXN 10/31/25 Put 167.50 @ 3.51,351.00,1,351.00,0.00,-0.12,100,TXN,TXN,10/31/25,167.5,PUT,415594229,350.88,USD
2025-10-22T22:05:44+0300,Trade,Buy to Close,BUY_TO_CLOSE,TXN   251031P00172500,Equity Option,Bought 1 TXN 10/31/25 Put 172.50 @ 6.49,-649.00,1,-649.00,0.00,-0.12,100,TXN,TXN,10/31/25,172.5,PUT,415594229,-649.12,USD
2025-10-22T20:04:23+0300,Trade,Buy to Open,BUY_TO_OPEN,TXN   251031P00167500,Equity Option,Bought 1 TXN 10/31/25 Put 167.50 @ 3.75,-375.00,1,-375.00,-1.00,-0.12,100,TXN,TXN,10/31/25,167.5,PUT,415512611,-376.12,USD
2025-10-22T20:04:23+0300,Trade,Sell to Open,SELL_TO_OPEN,TXN   251031P00172500,Equity Option,Sold 1 TXN 10/31/25 Put 172.50 @ 6.75,675.00,1,675.00,-1.00,-0.12,100,TXN,TXN,10/31/25,172.5,PUT,415512611,673.88,USD
2025-10-22T20:03:03+0300,Trade,Sell to Open,SELL_TO_OPEN,SLV   260918C00048000,Equity Option,Sold 1 SLV 09/18/26 Call 48.00 @ 4.17,417.00,1,417.00,-1.00,-0.12,100,SLV,SLV,9/18/26,48.0,CALL,415524416,415.88,USD
2025-10-22T20:03:03+0300,Trade,Buy to Open,BUY_TO_OPEN,SLV   260918C00043000,Equity Option,Bought 1 SLV 09/18/26 Call 43.00 @ 5.83,-583.00,1,-583.00,-1.00,-0.12,100,SLV,SLV,9/18/26,43.0,CALL,415524416,-584.12,USD
2025-10-18T22:17:18+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.04,0,,--,0.00,,,,,,,,-0.04,USD
2025-10-17T00:00:00+0300,Money Movement,Credit Interest,,,,INTEREST ON CREDIT BALANCE,0.02,0,,--,0.00,,,,,,,,0.02,USD
2025-10-16T16:47:55+0300,Trade,Sell to Open,SELL_TO_OPEN,IBIT  271217C00067000,Equity Option,Sold 1 IBIT 12/17/27 Call 67.00 @ 20.25,"2,025.00",1,"2,025.00",-1.00,-0.12,100,IBIT,IBIT,12/17/27,67.0,CALL,414054292,"2,023.88",USD
2025-10-16T16:47:55+0300,Trade,Buy to Open,BUY_TO_OPEN,IBIT  271217C00062000,Equity Option,Bought 1 IBIT 12/17/27 Call 62.00 @ 22.10,"-2,210.00",1,"-2,210.00",-1.00,-0.12,100,IBIT,IBIT,12/17/27,62.0,CALL,414054292,"-2,211.12",USD
2025-10-14T20:57:49+0300,Trade,Sell to Open,SELL_TO_OPEN,HOOD  280121C00145000,Equity Option,Sold 1 HOOD 01/21/28 Call 145.00 @ 53.82,"5,382.00",1,"5,382.00",-1.00,-0.12,100,HOOD,HOOD,1/21/28,145.0,CALL,413573751,"5,380.88",USD
2025-10-14T20:57:49+0300,Trade,Buy to Open,BUY_TO_OPEN,HOOD  280121C00140000,Equity Option,Bought 1 HOOD 01/21/28 Call 140.00 @ 55.57,"-5,557.00",1,"-5,557.00",-1.00,-0.12,100,HOOD,HOOD,1/21/28,140.0,CALL,413573751,"-5,558.12",USD
2025-10-14T20:40:26+0300,Trade,Buy to Close,BUY_TO_CLOSE,GLXY  260116C00045000,Equity Option,Bought 1 GLXY 01/16/26 Call 45.00 @ 7.18,-718.00,1,-718.00,0.00,-0.12,100,GLXY,GLXY,1/16/26,45.0,CALL,413510978,-718.12,USD
2025-10-14T20:40:26+0300,Trade,Sell to Close,SELL_TO_CLOSE,GLXY  260116C00040000,Equity Option,Sold 1 GLXY 01/16/26 Call 40.00 @ 8.97,897.00,1,897.00,0.00,-0.12,100,GLXY,GLXY,1/16/26,40.0,CALL,413510978,896.88,USD
2025-10-14T16:37:19+0300,Trade,Sell to Open,SELL_TO_OPEN,GLXY  260116C00045000,Equity Option,Sold 1 GLXY 01/16/26 Call 45.00 @ 5.26,526.00,1,526.00,-1.00,-0.12,100,GLXY,GLXY,1/16/26,45.0,CALL,413378789,524.88,USD
2025-10-14T16:37:19+0300,Trade,Buy to Open,BUY_TO_OPEN,GLXY  260116C00040000,Equity Option,Bought 1 GLXY 01/16/26 Call 40.00 @ 6.70,-670.00,1,-670.00,-1.00,-0.12,100,GLXY,GLXY,1/16/26,40.0,CALL,413378789,-671.12,USD
2025-10-14T16:30:01+0300,Trade,Sell to Open,SELL_TO_OPEN,IBIT  270115C00070000,Equity Option,Sold 1 IBIT 01/15/27 Call 70.00 @ 13.93,"1,393.00",1,"1,393.00",-1.00,-0.12,100,IBIT,IBIT,1/15/27,70.0,CALL,413345479,"1,391.88",USD
2025-10-14T16:30:01+0300,Trade,Buy to Open,BUY_TO_OPEN,IBIT  270115C00065000,Equity Option,Bought 1 IBIT 01/15/27 Call 65.00 @ 15.76,"-1,576.00",1,"-1,576.00",-1.00,-0.12,100,IBIT,IBIT,1/15/27,65.0,CALL,413345479,"-1,577.12",USD
2025-10-13T17:51:35+0300,Trade,Sell to Close,SELL_TO_CLOSE,SPY   251128P00585000,Equity Option,Sold 1 SPY 11/28/25 Put 585.00 @ 2.48,248.00,1,248.00,0.00,-0.12,100,SPY,SPY,11/28/25,585.0,PUT,413132103,247.88,USD
2025-10-13T17:51:35+0300,Trade,Buy to Close,BUY_TO_CLOSE,SPY   251128P00580000,Equity Option,Bought 1 SPY 11/28/25 Put 580.00 @ 2.26,-226.00,1,-226.00,0.00,-0.12,100,SPY,SPY,11/28/25,580.0,PUT,413132103,-226.12,USD
2025-10-11T23:58:00+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.08,0,,--,0.00,,,,,,,,-0.08,USD
2025-10-10T20:55:35+0300,Trade,Sell to Open,SELL_TO_OPEN,SPY   251121P00655000,Equity Option,Sold 1 SPY 11/21/25 Put 655.00 @ 12.50,"1,250.00",1,"1,250.00",-1.00,-0.12,100,SPY,SPY,11/21/25,655.0,PUT,412865599,"1,248.88",USD
2025-10-10T20:55:35+0300,Trade,Buy to Open,BUY_TO_OPEN,SPY   251121P00660000,Equity Option,Bought 1 SPY 11/21/25 Put 660.00 @ 14.19,"-1,419.00",1,"-1,419.00",-1.00,-0.12,100,SPY,SPY,11/21/25,660.0,PUT,412865599,"-1,420.12",USD
2025-10-10T18:31:07+0300,Trade,Sell to Open,SELL_TO_OPEN,BB    270115C00010000,Equity Option,Sold 1 BB 01/15/27 Call 10.00 @ 0.37,37.00,1,37.00,-1.00,-0.12,100,BB,BB,1/15/27,10.0,CALL,412743952,35.88,USD
2025-10-10T18:31:07+0300,Trade,Buy to Open,BUY_TO_OPEN,BB    270115C00005000,Equity Option,Bought 1 BB 01/15/27 Call 5.00 @ 1.12,-112.00,1,-112.00,-1.00,-0.12,100,BB,BB,1/15/27,5.0,CALL,412743952,-113.12,USD
2025-10-10T18:19:05+0300,Trade,Sell to Open,SELL_TO_OPEN,GRAB  251031C00007500,Equity Option,Sold 1 GRAB 10/31/25 Call 7.50 @ 0.08,8.00,1,8.00,-1.00,-0.12,100,GRAB,GRAB,10/31/25,7.5,CALL,412725562,6.88,USD
2025-10-10T18:19:05+0300,Trade,Buy to Open,BUY_TO_OPEN,GRAB  251031C00005500,Equity Option,Bought 1 GRAB 10/31/25 Call 5.50 @ 0.60,-60.00,1,-60.00,-1.00,-0.12,100,GRAB,GRAB,10/31/25,5.5,CALL,412725562,-61.12,USD
2025-10-10T18:07:11+0300,Trade,Sell to Close,SELL_TO_CLOSE,MP    251219C00095000,Equity Option,Sold 1 MP 12/19/25 Call 95.00 @ 7.40,740.00,1,740.00,0.00,-0.12,100,MP,MP,12/19/25,95.0,CALL,412647950,739.88,USD
2025-10-10T18:07:11+0300,Trade,Buy to Close,BUY_TO_CLOSE,MP    251219C00100000,Equity Option,Bought 1 MP 12/19/25 Call 100.00 @ 6.30,-630.00,1,-630.00,0.00,-0.12,100,MP,MP,12/19/25,100.0,CALL,412647950,-630.12,USD
2025-10-10T18:05:43+0300,Trade,Buy to Close,BUY_TO_CLOSE,MP    251121C00075000,Equity Option,Bought 1 MP 11/21/25 Call 75.00 @ 11.13,"-1,113.00",1,"-1,113.00",0.00,-0.12,100,MP,MP,11/21/25,75.0,CALL,412660387,"-1,113.12",USD
2025-10-10T18:05:43+0300,Trade,Sell to Close,SELL_TO_CLOSE,MP    251121C00070000,Equity Option,Sold 1 MP 11/21/25 Call 70.00 @ 13.81,"1,381.00",1,"1,381.00",0.00,-0.12,100,MP,MP,11/21/25,70.0,CALL,412660387,"1,380.88",USD
2025-10-10T16:49:55+0300,Trade,Sell to Open,SELL_TO_OPEN,MOS   280121C00035000,Equity Option,Sold 1 MOS 01/21/28 Call 35.00 @ 4.87,487.00,1,487.00,-1.00,-0.12,100,MOS,MOS,1/21/28,35.0,CALL,412623526,485.88,USD
2025-10-10T16:49:55+0300,Trade,Buy to Open,BUY_TO_OPEN,MOS   280121C00030000,Equity Option,Bought 1 MOS 01/21/28 Call 30.00 @ 6.75,-675.00,1,-675.00,-1.00,-0.12,100,MOS,MOS,1/21/28,30.0,CALL,412623526,-676.12,USD
2025-10-10T16:42:42+0300,Trade,Sell to Open,SELL_TO_OPEN,ONDS  270115C00017000,Equity Option,Sold 1 ONDS 01/15/27 Call 17.00 @ 4.04,404.00,1,404.00,-1.00,-0.12,100,ONDS,ONDS,1/15/27,17.0,CALL,412612328,402.88,USD
2025-10-10T16:42:42+0300,Trade,Buy to Open,BUY_TO_OPEN,ONDS  270115C00010000,Equity Option,Bought 1 ONDS 01/15/27 Call 10.00 @ 5.37,-537.00,1,-537.00,-1.00,-0.12,100,ONDS,ONDS,1/15/27,10.0,CALL,412612328,-538.12,USD
2025-10-10T16:40:31+0300,Trade,Sell to Open,SELL_TO_OPEN,POET  280121C00017000,Equity Option,Sold 1 POET 01/21/28 Call 17.00 @ 1.70,170.00,1,170.00,-1.00,-0.12,100,POET,POET,1/21/28,17.0,CALL,412582242,168.88,USD
2025-10-10T16:40:31+0300,Trade,Buy to Open,BUY_TO_OPEN,POET  280121C00007000,Equity Option,Bought 1 POET 01/21/28 Call 7.00 @ 3.40,-340.00,1,-340.00,-1.00,-0.12,100,POET,POET,1/21/28,7.0,CALL,412582242,-341.12,USD
2025-10-08T16:33:08+0300,Trade,Sell to Close,SELL_TO_CLOSE,ASTS  270115C00040000,Equity Option,Sold 1 ASTS 01/15/27 Call 40.00 @ 56.68,"5,668.00",1,"5,668.00",0.00,-0.12,100,ASTS,ASTS,1/15/27,40.0,CALL,411583083,"5,667.88",USD
2025-10-08T16:33:08+0300,Trade,Buy to Close,BUY_TO_CLOSE,ASTS  270115C00045000,Equity Option,Bought 1 ASTS 01/15/27 Call 45.00 @ 53.80,"-5,380.00",1,"-5,380.00",0.00,-0.12,100,ASTS,ASTS,1/15/27,45.0,CALL,411583083,"-5,380.12",USD
2025-10-07T18:36:27+0300,Trade,Sell to Open,SELL_TO_OPEN,AMKR  260618C00035000,Equity Option,Sold 1 AMKR 06/18/26 Call 35.00 @ 3.83,383.00,1,383.00,-1.00,-0.12,100,AMKR,AMKR,6/18/26,35.0,CALL,411793130,381.88,USD
2025-10-07T18:36:27+0300,Trade,Buy to Open,BUY_TO_OPEN,AMKR  260618C00030000,Equity Option,Bought 1 AMKR 06/18/26 Call 30.00 @ 5.52,-552.00,1,-552.00,-1.00,-0.12,100,AMKR,AMKR,6/18/26,30.0,CALL,411793130,-553.12,USD
2025-10-06T16:30:03+0300,Trade,Buy to Close,BUY_TO_CLOSE,RCAT  270115C00020000,Equity Option,Bought 1 RCAT 01/15/27 Call 20.00 @ 4.39,-439.00,1,-439.00,0.00,-0.12,100,RCAT,RCAT,1/15/27,20.0,CALL,411301643,-439.12,USD
2025-10-06T16:30:03+0300,Trade,Sell to Close,SELL_TO_CLOSE,RCAT  270115C00007000,Equity Option,Sold 1 RCAT 01/15/27 Call 7.00 @ 8.20,820.00,1,820.00,0.00,-0.12,100,RCAT,RCAT,1/15/27,7.0,CALL,411301643,819.88,USD
2025-10-04T23:24:09+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.06,0,,--,0.00,,,,,,,,-0.06,USD
2025-10-02T21:13:16+0300,Trade,Buy to Close,BUY_TO_CLOSE,ETHA  251121C00038000,Equity Option,Bought 1 ETHA 11/21/25 Call 38.00 @ 2.23,-223.00,1,-223.00,0.00,-0.12,100,ETHA,ETHA,11/21/25,38.0,CALL,410929627,-223.12,USD
2025-10-02T21:13:16+0300,Trade,Sell to Close,SELL_TO_CLOSE,ETHA  251121C00033000,Equity Option,Sold 1 ETHA 11/21/25 Call 33.00 @ 4.14,414.00,1,414.00,0.00,-0.12,100,ETHA,ETHA,11/21/25,33.0,CALL,410929627,413.88,USD
2025-10-02T18:05:13+0300,Trade,Sell to Open,SELL_TO_OPEN,TSLL  280121C00025000,Equity Option,Sold 1 TSLL 01/21/28 Call 25.00 @ 12.25,"1,225.00",1,"1,225.00",-1.00,-0.12,100,TSLL,TSLL,1/21/28,25.0,CALL,410831825,"1,223.88",USD
2025-10-02T18:05:13+0300,Trade,Buy to Open,BUY_TO_OPEN,TSLL  280121C00020000,Equity Option,Bought 1 TSLL 01/21/28 Call 20.00 @ 13.13,"-1,313.00",1,"-1,313.00",-1.00,-0.12,100,TSLL,TSLL,1/21/28,20.0,CALL,410831825,"-1,314.12",USD
2025-10-02T16:32:30+0300,Trade,Buy to Close,BUY_TO_CLOSE,IBIT  251017C00068000,Equity Option,Bought 1 IBIT 10/17/25 Call 68.00 @ 1.97,-197.00,1,-197.00,0.00,-0.12,100,IBIT,IBIT,10/17/25,68.0,CALL,408719063,-197.12,USD
2025-10-02T16:32:30+0300,Trade,Sell to Close,SELL_TO_CLOSE,IBIT  251017C00065000,Equity Option,Sold 1 IBIT 10/17/25 Call 65.00 @ 3.85,385.00,1,385.00,0.00,-0.12,100,IBIT,IBIT,10/17/25,65.0,CALL,408719063,384.88,USD
2025-09-30T21:15:09+0300,Trade,Sell to Open,SELL_TO_OPEN,GRAB  260417C00010000,Equity Option,Sold 1 GRAB 04/17/26 Call 10.00 @ 0.21,21.00,1,21.00,-1.00,-0.12,100,GRAB,GRAB,4/17/26,10.0,CALL,410328551,19.88,USD
2025-09-30T21:15:09+0300,Trade,Buy to Open,BUY_TO_OPEN,GRAB  260417C00006000,Equity Option,Bought 1 GRAB 04/17/26 Call 6.00 @ 0.95,-95.00,1,-95.00,-1.00,-0.12,100,GRAB,GRAB,4/17/26,6.0,CALL,410328551,-96.12,USD
2025-09-30T18:04:15+0300,Trade,Sell to Open,SELL_TO_OPEN,MP    251121C00075000,Equity Option,Sold 1 MP 11/21/25 Call 75.00 @ 5.31,531.00,1,531.00,-1.00,-0.12,100,MP,MP,11/21/25,75.0,CALL,410241777,529.88,USD
2025-09-30T18:04:15+0300,Trade,Buy to Open,BUY_TO_OPEN,MP    251121C00070000,Equity Option,Bought 1 MP 11/21/25 Call 70.00 @ 6.99,-699.00,1,-699.00,-1.00,-0.12,100,MP,MP,11/21/25,70.0,CALL,410241777,-700.12,USD
2025-09-30T16:43:43+0300,Trade,Buy to Close,BUY_TO_CLOSE,CRWV  260320C00165000,Equity Option,Bought 1 CRWV 03/20/26 Call 165.00 @ 24.60,"-2,460.00",1,"-2,460.00",0.00,-0.12,100,CRWV,CRWV,3/20/26,165.0,CALL,410171918,"-2,460.12",USD
2025-09-30T16:43:43+0300,Trade,Sell to Close,SELL_TO_CLOSE,CRWV  260320C00160000,Equity Option,Sold 1 CRWV 03/20/26 Call 160.00 @ 26.24,"2,624.00",1,"2,624.00",0.00,-0.12,100,CRWV,CRWV,3/20/26,160.0,CALL,410171918,"2,623.88",USD
2025-09-30T16:40:34+0300,Trade,Sell to Open,SELL_TO_OPEN,TSLL  260320C00025000,Equity Option,Sold 1 TSLL 03/20/26 Call 25.00 @ 4.90,490.00,1,490.00,-1.00,-0.12,100,TSLL,TSLL,3/20/26,25.0,CALL,410168892,488.88,USD
2025-09-30T16:40:34+0300,Trade,Buy to Open,BUY_TO_OPEN,TSLL  260320C00020000,Equity Option,Bought 1 TSLL 03/20/26 Call 20.00 @ 6.34,-634.00,1,-634.00,-1.00,-0.12,100,TSLL,TSLL,3/20/26,20.0,CALL,410168892,-635.12,USD
2025-09-29T19:45:44+0300,Trade,Sell to Open,SELL_TO_OPEN,CRWV  260320C00165000,Equity Option,Sold 1 CRWV 03/20/26 Call 165.00 @ 16.70,"1,670.00",1,"1,670.00",-1.00,-0.12,100,CRWV,CRWV,3/20/26,165.0,CALL,409987244,"1,668.88",USD
2025-09-29T19:45:44+0300,Trade,Buy to Open,BUY_TO_OPEN,CRWV  260320C00160000,Equity Option,Bought 1 CRWV 03/20/26 Call 160.00 @ 17.88,"-1,788.00",1,"-1,788.00",-1.00,-0.12,100,CRWV,CRWV,3/20/26,160.0,CALL,409987244,"-1,789.12",USD
2025-09-27T21:29:49+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.05,0,,--,0.00,,,,,,,,-0.05,USD
2025-09-25T19:25:59+0300,Trade,Sell to Open,SELL_TO_OPEN,MP    251219C00100000,Equity Option,Sold 1 MP 12/19/25 Call 100.00 @ 6.93,693.00,1,693.00,-1.00,-0.12,100,MP,MP,12/19/25,100.0,CALL,409405675,691.88,USD
2025-09-25T19:25:59+0300,Trade,Buy to Open,BUY_TO_OPEN,MP    251219C00095000,Equity Option,Bought 1 MP 12/19/25 Call 95.00 @ 8.02,-802.00,1,-802.00,-1.00,-0.12,100,MP,MP,12/19/25,95.0,CALL,409405675,-803.12,USD
2025-09-25T18:20:32+0300,Trade,Sell to Open,SELL_TO_OPEN,EOSE  270115C00015000,Equity Option,Sold 1 EOSE 01/15/27 Call 15.00 @ 3.20,320.00,1,320.00,-1.00,-0.12,100,EOSE,EOSE,1/15/27,15.0,CALL,409367150,318.88,USD
2025-09-25T18:20:32+0300,Trade,Buy to Open,BUY_TO_OPEN,EOSE  270115C00010000,Equity Option,Bought 1 EOSE 01/15/27 Call 10.00 @ 4.38,-438.00,1,-438.00,-1.00,-0.12,100,EOSE,EOSE,1/15/27,10.0,CALL,409367150,-439.12,USD
2025-09-25T18:04:33+0300,Trade,Sell to Open,SELL_TO_OPEN,ETHA  260220C00035000,Equity Option,Sold 1 ETHA 02/20/26 Call 35.00 @ 4.08,408.00,1,408.00,-1.00,-0.12,100,ETHA,ETHA,2/20/26,35.0,CALL,409375616,406.88,USD
2025-09-25T18:04:33+0300,Trade,Buy to Open,BUY_TO_OPEN,ETHA  260220C00030000,Equity Option,Bought 1 ETHA 02/20/26 Call 30.00 @ 5.87,-587.00,1,-587.00,-1.00,-0.12,100,ETHA,ETHA,2/20/26,30.0,CALL,409375616,-588.12,USD
2025-09-25T17:08:38+0300,Trade,Sell to Open,SELL_TO_OPEN,RKLB  270115C00050000,Equity Option,Sold 1 RKLB 01/15/27 Call 50.00 @ 17.73,"1,773.00",1,"1,773.00",-1.00,-0.12,100,RKLB,RKLB,1/15/27,50.0,CALL,409329517,"1,771.88",USD
2025-09-25T17:08:38+0300,Trade,Buy to Open,BUY_TO_OPEN,RKLB  270115C00045000,Equity Option,Bought 1 RKLB 01/15/27 Call 45.00 @ 19.40,"-1,940.00",1,"-1,940.00",-1.00,-0.12,100,RKLB,RKLB,1/15/27,45.0,CALL,409329517,"-1,941.12",USD
